省份,年份,学科,数学类型,试卷类型,预期目录,预期文件名,预期路径,当前路径
"天津","2023","政治","","independent","天津高考","2023年天津高考政治试卷原卷版.pdf","天津高考/2023年天津高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2023年高考北京政治真题（原卷版）.docx"
"天津","2024","生物","","independent","天津高考","2024年天津高考生物试卷原卷版.pdf","天津高考/2024年天津高考生物试卷原卷版.pdf","6. 北京高考生物2008-2025\2024年北京高考真题生物试卷（原卷版）.docx"
"天津","2024","化学","","independent","天津高考","2024年天津高考化学试卷原卷版.pdf","天津高考/2024年天津高考化学试卷原卷版.pdf","5. 北京高考化学2008-2025\2024年北京高考真题化学试题（原卷版）.docx"
"天津","2024","地理","","independent","天津高考","2024年天津高考地理试卷原卷版.pdf","天津高考/2024年天津高考地理试卷原卷版.pdf","9. 北京高考地理2008-2025\2024年北京市高考地理真题（原卷版）.docx"
"天津","2024","历史","","independent","天津高考","2024年天津高考历史试卷原卷版.pdf","天津高考/2024年天津高考历史试卷原卷版.pdf","7. 北京高考历史2008-2025\2024年北京高考历史真题（原卷版）.docx"
"天津","2024","数学","unified","independent","天津高考","2024年天津高考数学试卷原卷版.pdf","天津高考/2024年天津高考数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2024年北京高考数学真题（原卷版）.docx"
"天津","2024","物理","","independent","天津高考","2024年天津高考物理试卷原卷版.pdf","天津高考/2024年天津高考物理试卷原卷版.pdf","4. 北京高考物理2008-2025/2024年北京高考物理试卷（原卷版）.docx"
"天津","2024","政治","","independent","天津高考","2024年天津高考政治试卷原卷版.pdf","天津高考/2024年天津高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2024年北京高考政治试题（原卷版）.docx"
"天津","2025","生物","","independent","天津高考","2025年天津高考生物试卷原卷版.pdf","天津高考/2025年天津高考生物试卷原卷版.pdf","6. 北京高考生物2008-2025\.cache.2025高考北京卷生物真题试卷（原卷版）.pdf"
"天津","2025","化学","","independent","天津高考","2025年天津高考化学试卷原卷版.pdf","天津高考/2025年天津高考化学试卷原卷版.pdf","5. 北京高考化学2008-2025\.cache.2025年北京高考真题化学试题（原卷版）.pdf"
"天津","2025","英语","","independent","天津高考","2025年天津高考英语试卷原卷版.pdf","天津高考/2025年天津高考英语试卷原卷版.pdf","3. 北京高考英语2008-2025\2025高考北京卷英语（原卷版）.docx"
"天津","2025","地理","","independent","天津高考","2025年天津高考地理试卷原卷版.pdf","天津高考/2025年天津高考地理试卷原卷版.pdf","9. 北京高考地理2008-2025\2025年北京高考地理真题（原卷版）.docx"
"天津","2025","历史","","independent","天津高考","2025年天津高考历史试卷原卷版.pdf","天津高考/2025年天津高考历史试卷原卷版.pdf","7. 北京高考历史2008-2025\2025年北京高考历史真题（原卷版）.docx"
"天津","2025","物理","","independent","天津高考","2025年天津高考物理试卷原卷版.pdf","天津高考/2025年天津高考物理试卷原卷版.pdf","4. 北京高考物理2008-2025\2025年高考北京卷物理真题（原卷版）.docx"
"天津","2025","政治","","independent","天津高考","2025年天津高考政治试卷原卷版.pdf","天津高考/2025年天津高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2025北京高考政治试题（原卷版）.docx"
"新疆","2008","文科数学","arts","national_ii","新疆高考","2008年新疆高考文科数学试卷原卷版.pdf","新疆高考/2008年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2008年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2008","理科数学","science","national_ii","新疆高考","2008年新疆高考理科数学试卷原卷版.pdf","新疆高考/2008年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2008年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2008","政治","","national_ii","新疆高考","2008年新疆高考政治试卷原卷版.pdf","新疆高考/2008年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2008年高考生物试卷（北京）（空白卷）.doc"
"新疆","2009","文科数学","arts","national_ii","新疆高考","2009年新疆高考文科数学试卷原卷版.pdf","新疆高考/2009年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2009年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2009","理科数学","science","national_ii","新疆高考","2009年新疆高考理科数学试卷原卷版.pdf","新疆高考/2009年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2009年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2009","政治","","national_ii","新疆高考","2009年新疆高考政治试卷原卷版.pdf","新疆高考/2009年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2009年北京市高考政治试卷（原卷版）.doc"
"新疆","2010","文科数学","arts","national_ii","新疆高考","2010年新疆高考文科数学试卷原卷版.pdf","新疆高考/2010年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2010年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2010","理科数学","science","national_ii","新疆高考","2010年新疆高考理科数学试卷原卷版.pdf","新疆高考/2010年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2010年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2010","政治","","national_ii","新疆高考","2010年新疆高考政治试卷原卷版.pdf","新疆高考/2010年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2010年北京市高考政治试卷（原卷版）.doc"
"新疆","2011","文科数学","arts","national_ii","新疆高考","2011年新疆高考文科数学试卷原卷版.pdf","新疆高考/2011年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2011年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2011","理科数学","science","national_ii","新疆高考","2011年新疆高考理科数学试卷原卷版.pdf","新疆高考/2011年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2011年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2011","政治","","national_ii","新疆高考","2011年新疆高考政治试卷原卷版.pdf","新疆高考/2011年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2011年北京市高考政治试卷（原卷版）.doc"
"新疆","2012","文科数学","arts","national_ii","新疆高考","2012年新疆高考文科数学试卷原卷版.pdf","新疆高考/2012年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2012年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2012","理科数学","science","national_ii","新疆高考","2012年新疆高考理科数学试卷原卷版.pdf","新疆高考/2012年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2012年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2012","政治","","national_ii","新疆高考","2012年新疆高考政治试卷原卷版.pdf","新疆高考/2012年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2012年北京市高考政治试卷（原卷版）.doc"
"新疆","2013","文科数学","arts","national_ii","新疆高考","2013年新疆高考文科数学试卷原卷版.pdf","新疆高考/2013年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2013年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2013","理科数学","science","national_ii","新疆高考","2013年新疆高考理科数学试卷原卷版.pdf","新疆高考/2013年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2013年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2013","政治","","national_ii","新疆高考","2013年新疆高考政治试卷原卷版.pdf","新疆高考/2013年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2013年北京市高考政治试卷（原卷版）.doc"
"新疆","2014","文科数学","arts","national_ii","新疆高考","2014年新疆高考文科数学试卷原卷版.pdf","新疆高考/2014年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2014年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2014","理科数学","science","national_ii","新疆高考","2014年新疆高考理科数学试卷原卷版.pdf","新疆高考/2014年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2014年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2014","政治","","national_ii","新疆高考","2014年新疆高考政治试卷原卷版.pdf","新疆高考/2014年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2014年北京市高考政治试卷（原卷版）.doc"
"新疆","2015","文科数学","arts","national_ii","新疆高考","2015年新疆高考文科数学试卷原卷版.pdf","新疆高考/2015年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2015年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2015","理科数学","science","national_ii","新疆高考","2015年新疆高考理科数学试卷原卷版.pdf","新疆高考/2015年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2015年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2015","政治","","national_ii","新疆高考","2015年新疆高考政治试卷原卷版.pdf","新疆高考/2015年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2015年北京市高考政治试卷（原卷版）.doc"
"新疆","2016","文科数学","arts","national_ii","新疆高考","2016年新疆高考文科数学试卷原卷版.pdf","新疆高考/2016年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2016年北京市高考数学试卷（文科）（原卷版）.doc"
"新疆","2016","理科数学","science","national_ii","新疆高考","2016年新疆高考理科数学试卷原卷版.pdf","新疆高考/2016年新疆高考理科数学试卷原卷版.pdf","2. 北京高考数学2008-2025/2016年北京高考数学试卷（理科）（原卷版）.doc"
"新疆","2016","政治","","national_ii","新疆高考","2016年新疆高考政治试卷原卷版.pdf","新疆高考/2016年新疆高考政治试卷原卷版.pdf","8. 北京高考政治2008-2025\2016年北京市高考政治试卷（原卷版）.doc"
"新疆","2017","文科数学","arts","national_ii","新疆高考","2017年新疆高考文科数学试卷原卷版.pdf","新疆高考/2017年新疆高考文科数学试卷原卷版.pdf","2. 北京高考数学2008-2025\2017年北京市高考数学试卷（文科）（原卷版）.doc"
